Rank,Wallet Address,Buy Count,Sell Count,Total Buy SOL,Total Sell SOL,Net SOL (Modal),Sisa Token (Net),Realized Profit USD,Balance,Tags
515,AMUqocjeRVSigvDB7vBDqcRbmZytuCYZkdZVj7NTopQW,1,1,0.0049,0.0045,0.0004,0.00,-0.05,0,"paper_hands"
516,EfvZnwCn37UzQxgL93HhvfSJPSEo9MjsG7TDpXcVYkUu,4,4,0.0079,0.0075,0.0004,0.00,-0.08,0,"paper_hands"
517,CbVRHmdRKPJXNr7JMeka7y5iYgNLM6vU9wza3aXAgb57,6,6,0.0030,0.0026,0.0004,0.00,-0.04,0,"paper_hands"
518,B6y6Rb8UpgB79s3dfK2c1DyAixr3mNrqS9DJyyMoGf5C,2,1,0.0319,0.0315,0.0004,304.21,48.41,0,""
519,Gbv4MGLZjtUt7BnGFcjrcCm1vM1nwsLfuN8aWuE5cqqq,4,4,0.0040,0.0036,0.0003,0.00,-0.19,0,"paper_hands"
520,AE4E1jGXjwUVHDo765KjSVeTTLLkQebK6KroeaBVQrJw,1,1,0.0248,0.0244,0.0003,0.00,-0.05,0,""
521,63gqdx59kiLa9juMg8c9iiG5SRXbpAbuRGa9mkByZiHm,2,1,0.0101,0.0098,0.0003,-0.00,-0.04,0,""
522,2YoKhLdeKonfRAZqRPEsfooCQE41YFbXJcPnHqdLW4bk,5,5,0.0049,0.0046,0.0003,0.00,-0.06,0,"paper_hands"
523,97DmQqao8qwhuNHacsPu7GRW6dDXgiZ46RMt5L8K1Yvq,4,4,0.0198,0.0194,0.0003,0.00,-0.12,0,"paper_hands"
524,84NXvzQMJUhzzvKHxMwnNuXyMggzfPRrkZ8a1imqWtEZ,1,1,0.0010,0.0007,0.0003,0.00,-0.02,0,"paper_hands"
525,HVCCKWVTHhqViDHZQLPPqDqdTdyupFekK9bEY9UA7LhN,1,1,0.0010,0.0007,0.0003,0.00,-0.08,0,"paper_hands"
526,3JBq2H8XxxMRjU3gx9i2s4EBCqMfy6TuHyH2ZfU1hiQa,4,4,0.0040,0.0037,0.0003,0.00,0.28,0,"paper_hands"
527,63WDVqonCfXGdcKqmD6bPGFKbdkQyr32s72gEQkxytrN,2,2,0.0027,0.0024,0.0003,14.45,-0.04,8129.045775,""
528,9S65CigtYTuCAgX1KeLHmtC2yPWbdjhDccwUa5vq98HA,1,1,0.0099,0.0096,0.0003,0.00,-0.03,0,""
529,B6RXVoGsLAK1YkFt7JpZpxhvrsH4t9oACDnYbtt6NmUP,4,4,0.0040,0.0037,0.0003,0.00,-0.07,0,"paper_hands"
530,ANeY6wcXQke2NC7NXd4hSmUioGenx5GDuT9h8aiwqi1F,2,2,0.0020,0.0017,0.0002,0.00,-0.05,0,"paper_hands"
531,FtfnhpQKgdtZuqiNnQu5yreLbDACpXzFhDrXEEXLJLUW,1,1,0.0010,0.0007,0.0002,0.00,0.08,0,"paper_hands"
532,3rfojbQAQJNqamrjNMof4sGdez9eG6NxrBNgLQSuZGrn,1,0,0.0002,0.0000,0.0002,404.61,0.00,40449.394792,""
533,55pDJX2q9avts4rJDCDrry6TFK4CQp2JHYGxPe7tsJPj,4,4,0.0040,0.0038,0.0002,0.00,0.09,0,"paper_hands"
534,BTNtnaQti3qJvhMrNAdofpdiYsUHZtDQdNzsg3szicp5,1,1,0.0329,0.0327,0.0002,799.40,-98.18,23694.013375,""
535,9UmU28Wh3wbgFMUh1QMXxmGKenU8QzcqvAGzQoPbUTD4,2,2,0.0020,0.0018,0.0002,0.00,-0.04,0,"paper_hands"
536,FR2L7pGh8dJ135rpgCa8LQJtitkem5V2SrKNSwXvZQPr,16,16,0.0237,0.0236,0.0002,0.00,-0.09,0,"paper_hands"
537,4jFGPSqrdWSLySfH7kRg775gWoiiWc52ZuGzsQaEjyCS,2,2,0.0020,0.0018,0.0002,0.00,-0.04,0,"paper_hands"
538,CPExkvXrahtthv34Q76H4kKaxkqAZwfQyrrW874gp9XK,1,1,0.0010,0.0008,0.0002,0.00,0.07,0,"paper_hands"
539,6Nm2oKA9G6G2RBaS6EMa8vg2DhodCHkx1u2efzTUV5ZV,2,2,0.0020,0.0018,0.0002,0.00,-0.01,0,"paper_hands"
540,2CbQbRt8F2pxgbX1uhH5jocgqqAA4WQnBv7Ao1kcL391,2,2,0.0020,0.0018,0.0002,0.00,-0.09,0,"paper_hands"
541,APRgWmnmpZ8UmGqN3sQ2w89j9sXVzyQi4QUeKeb1DJ9q,5,5,0.0025,0.0023,0.0001,0.00,-0.01,0,"paper_hands"
542,DXAq81qQLZcFreTMg6s4QUWDfRPsw5erwYQfaatq8aa6,3,3,0.0030,0.0028,0.0001,0.00,-0.04,0,"paper_hands"
543,6j6eqBd9xauZ9G95yd6FAxXhKcTa7ASzpXZpEx3WiKZE,1,1,0.0010,0.0009,0.0001,0.00,-0.08,0,"paper_hands"
544,6F4rF8r8VPYjKX3jjuHLV2nxvPq3uPMsQWBQvD73y7u2,4,4,0.0040,0.0038,0.0001,0.00,-0.08,0,"paper_hands"
545,6LqdUBbQdUr5AeEGB35exwzyEefXY8AkscuVpH8KpcKZ,1,1,0.0010,0.0009,0.0001,0.00,0.06,0,""
546,8CvvUC7XeHs8eF9jCjUMKzKMCxtPsy5gwniCLcP3Npzb,7,7,0.0069,0.0068,0.0001,0.00,-0.00,0,"paper_hands"
547,Ef45tvMKt19ySLhsmXR69taTV1pYZ6CdfkbhEirjfQMi,2,2,0.0020,0.0019,0.0001,0.00,-0.12,0,"paper_hands"
548,2Yo2iS2RAZTRP77R8PxhxHSKbrPhM39cMHAVJL189oxW,1,1,0.0010,0.0009,0.0001,0.00,-0.00,0,""
549,3tmDdxSsFFXYnJZxndBvyLdKavvtgE1RWrNGokBuMM6U,2,2,0.0020,0.0019,0.0001,0.00,-0.00,0,"paper_hands"
550,B4fakZpsg5N9jQiLbHYx5bVc5pxfEZGDgADPmc5isJ4Z,2,2,0.0066,0.0065,0.0001,0.00,0.12,0,"paper_hands"
551,7e3KPsCeDpdpNdHAwtoJWabaGt16Da8hbUhrAndHGN1M,2,2,0.0020,0.0019,0.0001,0.00,-0.01,0,"paper_hands"
552,C93UiWpMQVG33Ub8CSPxNPNXZLW2W553s2fC1Ki2c4mX,4,4,0.0040,0.0039,0.0001,0.00,-0.05,0,"sandwich_bot; paper_hands"
553,9y4cxpn4DRYZd8nadE27ossSXtcWX1xjkFwvKi2U44BB,5,5,0.0049,0.0048,0.0001,0.00,-0.01,0,"paper_hands"
554,491YLBK7MwDAosg3jktwePR9vVA6ymP6RVXTu3CZk9fS,4,4,0.0040,0.0039,0.0001,0.00,-0.04,0,"paper_hands"
555,7ukhvwCPsCvVsgCmDXuhhyxZ2gm5vPVFZdPThtWXFUVJ,2,2,0.0019,0.0018,0.0001,0.00,-0.04,0,"paper_hands"
556,B7rC5UF4EJAa841cJkB13PbKvBu1KQXC2WJsxtK2PZ3r,1,1,0.0010,0.0009,0.0001,0.00,-0.02,0,"paper_hands"
557,Dj4D97aH9j38BmCRtMFJ1dWRULNVZZhETejKnB31j12L,2,2,0.0020,0.0019,0.0001,7.55,-0.06,0,"paper_hands"
558,7DiZFgjDZJym31cJ73HXi4MwNpQQkLhZUjBhJg71ifh5,4,4,0.0040,0.0039,0.0000,0.00,-0.02,0,"paper_hands"
559,F3WQLJK4S4kNDdds7xYWKfBc1TKXdj8dRvwZxTRjS2FA,1,1,0.0099,0.0098,0.0000,858.28,0.03,0,""
560,FEVcqrDvR1krTJk6DKzyp71Zef7S7MHkdu1q6PgH2EFC,9,9,0.0089,0.0089,0.0000,0.00,-0.01,0,"paper_hands"
561,D5qb6XKMLoXqC2iRxHoSZTARJbmzkT3VNx7ENfu33Uyo,1,1,0.0010,0.0010,0.0000,0.00,-0.12,0,"paper_hands"
562,HV9v154az5GhAi96638fPW32ao4KxKYvF2U9kEWJA7aG,8,8,0.0079,0.0079,0.0000,0.00,-0.02,0,"paper_hands"
563,J1UGQDvd957G6ZGWrRyRv3EcjTavmK4zPFoq3pXR1kAs,1,1,0.0099,0.0099,0.0000,0.00,-0.75,0,"bullx"
564,bebC9Wrp4x66RDZ1ux4qRsw4czcNjiPJAZWo2jYRnKf,0,1,0.0000,0.0000,-0.0000,-1.33,-0.06,0,""
565,BNX7RbpCtchEVkKeBBrBzUbReXbqJpBnbpZe8fJzQphe,0,1,0.0000,0.0000,-0.0000,-0.03,-1.46,0,""
566,3KvsoNxgn64nsuHKPBHQJsguef3DgEkP2izE49k6CSAZ,1,1,0.0001,0.0002,-0.0000,0.00,382.64,0,"sandwich_bot"
567,5XDo6XmE5iymA5s6UoWwaAMYUGqGCdj3ABhYiCFdypgT,0,1,0.0000,0.0000,-0.0000,-13.02,0.00,0,""
568,6N8MhpP5f7vZhX7oneVxGV9DM6x5gnkYvRBep82t1mif,0,1,0.0000,0.0000,-0.0000,-12.98,0.00,0,""
569,GWZMgT8ScTzp7b7zkhVdpDSrLhVc2SKBBYeDUT1sh15A,0,1,0.0000,0.0000,-0.0000,-14.25,0.00,0,""
570,FgcqEjpVTh1NiYn3VG2kRV5jvycBDLm1Mp6fswCZDpo2,0,1,0.0000,0.0000,-0.0000,-14.95,-4.70,0,""
571,AvgNHTvY8rNL2Pqixwuh1LpSg1YjqFmf1u5HmzYnFSr,5,5,0.0050,0.0050,-0.0000,0.00,-0.00,0,"paper_hands"
572,DxFnptKQjaQthU7wXvtGVNQnFxFAssxEk5zLwCof7zJD,0,1,0.0000,0.0000,-0.0000,-8.92,-0.00,0,""
573,BM8XcwCUMJC1mzMPM87ZRkHL3CWwWQNCz8Z3uTUSnsrB,1,1,0.0254,0.0254,-0.0000,957.32,0.66,0.220272,"sandwich_bot"
574,A7FMMgue4aZmPLLoutVtbC7gJcyqkHybUieiaDg9aaVE,1,1,0.0011,0.0011,-0.0000,0.00,144.93,0,"sandwich_bot; paper_hands"
575,9iNVWhtm8k1317W397YpLE7xehDQe9yLmCSw2gA5VT6a,4,4,0.0040,0.0040,-0.0000,0.00,-0.08,0,"paper_hands"
576,Ff3r6GxahwpNbGf2dXjZCTv5AUV2tF1jzDxXrWtA7dy8,1,1,0.0010,0.0010,-0.0000,0.00,-0.05,0,"paper_hands"
577,4NeqHpD3LMqQJwkpkEwuRNitjex4mdsu1yFTnCoQpTH4,0,1,0.0000,0.0000,-0.0000,-104.52,-0.06,0,""
578,59VzpkdkixwEsEbTfHyyzDejM8j5qFqzLxhQQHwwR1By,1,1,0.0010,0.0010,-0.0001,0.00,0.18,0,"paper_hands"
579,4JS4Qq2wM8SiAmVYUgyRyE35doSm8CQs8EvprnNvjm4n,4,4,0.0040,0.0041,-0.0001,0.00,-0.06,0,"paper_hands"
580,CRQXhzDq9G2ihXdbv6Z2asL9fHMMX29Dwe6D51HNfF3z,1,1,0.0005,0.0006,-0.0001,0.00,-0.06,0,"paper_hands"
581,2547hmr7spiWkobdENuUBCiDGKHCs2v73kP4HgbKcUUt,0,1,0.0000,0.0001,-0.0001,-215.36,470.94,0,""
582,5uQLBgN9SzL2hPtKJMw1R36cpSWy2Pt2mFruyQaxJeo9,2,2,0.0059,0.0061,-0.0001,0.00,-0.07,0,"paper_hands"
583,5cj2LbYfuZTefM9RxENHUngYdwcFXrBpdkgpm37hNmuJ,0,1,0.0000,0.0001,-0.0001,-178.72,-33.60,0,"gmgn"
584,BZ7z2gRUFN49k7r4EyeRyGAWYsppdhjdNLvjfSgSaf2M,1,1,0.0050,0.0051,-0.0002,0.00,-0.00,0,""
585,2eXBkK7Hs3P81LTFv12vb2CAJkphc8xqU6AVucLGtfVm,0,1,0.0000,0.0002,-0.0002,-345.73,-3.32,0,""
586,84eCHhwsBXCMRjZP4NmhAaTPz8DK3x9wkqnBrXzh4Aac,0,1,0.0000,0.0002,-0.0002,-1.20,-0.01,0,""
587,CiwUEBn3VD4c5DkiYfnqtk6AEDX2JAqnXEkg9GufeUhA,1,1,0.0010,0.0012,-0.0002,0.00,-0.04,0,""
588,6X599EMzdmsjQ2kZaTdSjoUx9b3Xe5ZzBCzJnwbX39aw,0,2,0.0000,0.0002,-0.0002,-412.08,-0.22,0,""
589,5B6xTb5yAaXt21LkK2LD5Gb5fVPcuHyt7yYZkHT3vSkQ,0,1,0.0000,0.0003,-0.0003,-465.64,0.07,0,""
590,GZ1YsdJYyqU6TJ5TUQ5fPa85cbbk6YkyY1gAgQFLq5ps,1,1,0.0073,0.0076,-0.0003,0.00,9.89,0,""
591,2BLgvYgAx2WzFEQaPo7njJexFVQQYWDuSe5f1sSfj5Fm,1,1,0.0211,0.0214,-0.0003,489.61,-22.81,0,""
592,8b1NuSCHF9jxzTy7AWnLCH4bEGkyNxv8dALtT9Wamu9w,0,1,0.0000,0.0003,-0.0003,-269.32,0.00,0,""
593,3DR4HBenBsgWETJYBSSrBDtfG7BNcj5nKfA7h3nC9FTD,0,1,0.0000,0.0004,-0.0004,-472.86,-0.36,0,""
594,72jgtrWTT7uZo5x2A5T2i7WGDvQUwwqhpYTY3aGGBWMz,0,1,0.0000,0.0004,-0.0004,-581.44,-0.17,0,"axiom"
595,AgunxNXfaNF7pNfuVD8c5TKPzdB7Gy3BtNrDtCYNQAvV,1,1,0.0000,0.0004,-0.0004,0.00,-0.00,0,""
596,G7XBq2m6V4CzjjKqKAW6TEHFDGR8sXCTL11e8aCJUeM,0,1,0.0000,0.0004,-0.0004,-594.90,0.00,0,""
597,8ffjFDa1jaJsnELb8a9wtWSXtdkiUTTBMm7wjpXxZT6n,0,1,0.0000,0.0004,-0.0004,-664.85,0.00,0,""
598,HjurJAndyAehUamdSobbGcDWd9Mni6Dv6Pq9EPiCCdwg,0,1,0.0000,0.0004,-0.0004,-830.69,-0.82,0,"gmgn"
599,CzYQ2kFnBxsNEt9Zy34vQ3n5fSDhvA4o4XaTnq1rLvyr,1,1,0.0990,0.0994,-0.0004,6203.37,156.70,0,"sandwich_bot"
600,FrbMfNq6mBrUWMq2j1BYFyaofpn41R7TYT168hXr79Ek,0,1,0.0000,0.0004,-0.0004,-676.84,-0.19,0,""
601,EswwutZptmv6Sz1JNwFv8FfS9hyQtqXtDwiDz4jVa6sy,0,1,0.0000,0.0005,-0.0005,-1056.22,0.38,0,"photon"
602,GQEZDiygN1Ric4po2zCSs42kfr6SeBL6Pz1G4DENVWyA,2,2,0.0300,0.0305,-0.0005,17.20,14.99,0,"sandwich_bot; bluechip_owner; paper_hands"
603,BSfQT2AmdxQfpsGQANrcYEUcwta5PWuTfBkHxqsZ3Gz8,2,2,0.0756,0.0762,-0.0006,0.00,-13.87,0,"gmgn"
604,Exo8yVWRkLFg5cykEEAxTa9sNzNeQ2Yz5ajg7xqbBLeg,0,1,0.0000,0.0006,-0.0006,-503.03,0.99,0,""
605,8TPWakvWw4xQbk7uAYdNjZiDKKHgv9GE5GebzsbtUaHr,1,1,0.3218,0.3225,-0.0007,7565.45,368.69,0,"sandwich_bot"
606,4xpjLjaMQ4h5MaLqy8Z13AxusCq76pEM4fXLwiqCvzAa,1,1,0.0990,0.0998,-0.0008,0.00,0.07,0,"paper_hands"
607,9aJGxwH4jmSpvWyDXsVAigR4pf9ndTw6FNeiNMnSjfFL,1,1,0.0401,0.0409,-0.0008,0.00,-2.28,0,""
608,4wgfCBf2WwLSRKLef9iW7JXZ2AfkxUxGM4XcKpHm3Sin,0,1,0.0000,0.0008,-0.0008,-1800.03,-0.90,0,""
609,XUrKb2aK4jBm77q75EemchVUNRTJyeFQ5KebTJygPhF,3,3,0.4206,0.4214,-0.0008,10553.60,21.67,0,""
610,sy88tvipKfaCTuVVeU2PczPa88hqgPfKnYQyCHboHP8,1,1,0.0395,0.0403,-0.0008,4030.85,-0.68,0,"bluechip_owner"
611,RoDpAJU9S81axG1g7e6PPVEZTePEGpgfK9XuoDXoWBh,1,1,0.1211,0.1220,-0.0009,0.00,4.34,0,"gmgn; paper_hands"
612,HmEZLCo45Ysuem3Q7UMEsPWgiEFzp27AMf9pgZHNUTiq,0,1,0.0000,0.0010,-0.0010,-2010.96,-1.78,0,"gmgn"
613,9hm84ufwVSHR1oGcKBCed4x68CMVpepKgb5aXhZQYDgX,1,1,0.0665,0.0676,-0.0010,2862.77,-2.37,0,""
614,AwyXdvfcJxV53FrWGjqifwPCqxfwfkY3752nmRWDJ3HF,1,1,0.0294,0.0305,-0.0010,-21136.65,-6.17,0,""
615,4nJgRUV472gLXrh2FqvWRcUouReEq5aMDqBQSsd6ABxu,2,1,0.0594,0.0605,-0.0011,0.00,5.63,0,"gmgn"
616,ESuvjvsQtjuxC4XGsDeMhx8Wp5yjQcCFGncGhupcJbg8,1,1,0.0486,0.0497,-0.0011,3.40,0.88,45.454756,"bluechip_owner"
617,FTYeXbP9Epwc1TXJiM7b2TqcfHTexRCJyCLGvPm1YAvR,2,1,0.0392,0.0403,-0.0011,0.00,0.12,0,""
618,6iKRkWwSvrVYdMdSJQPfLJgVVcHXC8xWsfQmg9grjmkE,0,1,0.0000,0.0012,-0.0012,-1988.30,-0.99,0.000002,""
619,56YM95f3yAmNbVxHRfho1MAx78GBL1fTjQGwaMDYVmNm,4,4,0.0898,0.0910,-0.0012,2370.64,-17.03,0,"bluechip_owner"
620,CbfR7NWZwaRMbJBwQXFMCbJAhfLVvA9SmsayKr1VgJ5i,0,1,0.0000,0.0012,-0.0012,-2827.81,-1.06,0,""
621,5MNEBLM8YbhZ7GN2NymEjQemrk7awJbE4L2SxxRwYwSY,1,1,0.0248,0.0260,-0.0012,0.00,-0.64,0,""
622,6DsboZ1948U2vBisqCeDa2ZN7EvDrs1hWMkBPFzmCGk2,0,1,0.0000,0.0013,-0.0013,-2493.74,-1.51,0,"gmgn"
623,6ELNUJy7cK7M3mU3iZpSiGoVPAyxXvdDFrUZdCBZMzop,1,1,0.0904,0.0917,-0.0013,6222.61,7.45,0,""
624,G5DbkjwJiKT42xPe6UFNftbcuVG6DJ8uAjp1TQ5wbSaD,0,1,0.0000,0.0013,-0.0013,-1922.82,-0.63,0,""
625,5JXGkEKAcL9vy3LdPz4DG2HCJpNk2SSMPgmyfL8QGEHL,1,1,0.0499,0.0512,-0.0013,0.00,0.25,0,"bluechip_owner"
626,HXD44yyxAJUm1LvkYFsxazrxnsyKsoxPKg2Wx8tFYdZP,0,1,0.0000,0.0013,-0.0013,-3111.90,-0.74,0,""
627,yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,1,1,0.0497,0.0511,-0.0014,3961.86,2.73,0,"sandwich_bot; bluechip_owner"
628,7vg7kpxWGfAkyQoZXTZE3bQ6Ly4cLB3y8dVC1AUZVt1W,2,2,0.0292,0.0306,-0.0014,0.00,-4.72,0,"paper_hands"
629,56dRskiukwYqpiWT2Xt945tb2DQUoHFcjFwxwW4PMWuS,1,1,0.0885,0.0900,-0.0014,2543.99,1.70,0,""
630,Gggqh5rbAZQ6akNiULM9rZAwL7XHvMDsr72LxJr3tnvh,0,1,0.0000,0.0015,-0.0015,-2348.65,-2.28,0,"gmgn"
631,JBHmAj6rfYymf465vkQvCc8dzXcq8C5ZH5eJ8n6zCpzV,2,1,0.0074,0.0089,-0.0015,137.76,0.06,0,"paper_hands"
632,2Jf8vPeGfhNo7Hk9PbsSbiZK8NHmRUWzPgCtu5BX2KoM,0,1,0.0000,0.0015,-0.0015,-3033.14,29.01,0,"gmgn"
633,AJoUrq8wjkvCPGYJUPgdn3XtaEVpNjkJGP8u69dZJ8sk,0,1,0.0000,0.0015,-0.0015,-2372.13,-91.72,0,""
634,ED8WWoUz7kzTSPaHLWh83z8Qts9DfNmXwDezx3Kjw7nf,0,1,0.0000,0.0016,-0.0016,-2393.80,-1.81,0,""
635,4SgwtApqXAXmkNSGGBzAvndVjXjnGkk8xS44DHm2as4s,1,1,0.0943,0.0959,-0.0016,7632.07,11.10,0,"bluechip_owner; bundler"
636,GetxnGXDwWfGwMmNweyCexiY3Z8KRWJjs6qviWv1uqkT,0,1,0.0000,0.0016,-0.0016,-2904.49,-0.70,0,""
637,ArY1jhT2L7JBCTvxobUj3G4BdCRmjBx9VHcxjdcgJHr6,1,1,0.1007,0.1024,-0.0016,0.00,0.80,0,""
638,HGoXpPQoVKSE3uyvtBN9CqaAXqb4cXiWAM2BfySuE9iU,0,1,0.0000,0.0018,-0.0018,-2965.55,-1.83,0,""
639,GzjsGWyJJpbopSj2De3T7eVGDLkrEwuEmM39ebc8efyp,0,1,0.0000,0.0018,-0.0018,-1357.85,59.23,0,""
640,5hmb519hd8948XWWhjBVR5xYjtcy7eyZgXHqUxHonSb6,2,2,0.1260,0.1278,-0.0018,8258.42,1.24,0,""
641,AXmnRBrNtYYyyo82cLBBhnWJ7o1iqNLZbuEVpDB3V666,4,4,0.0698,0.0716,-0.0018,1454.99,704.96,0,"sandwich_bot"
642,F5M2Fny8uVr9pejRnMapdaEonvvLF2e4r29GF9k7Kd7t,0,1,0.0000,0.0019,-0.0019,-3704.30,-16.39,475.408272,""
643,5ZUDSjkUWuUeVNxzMufMfHDEk8bhbGNNb42qfLSFjMG3,0,1,0.0000,0.0019,-0.0019,-2694.49,-0.66,0,""
644,EfZYKHTopSFPwvS8aU4nQeQCmMyyTD7DYfzYLBpWuQsg,0,1,0.0000,0.0020,-0.0020,-4947.69,0.00,0.000001,""
645,Fk7briPTXwKnktbmuPz5ZfcBvgrUxGECXafpDvpoApKM,0,1,0.0000,0.0020,-0.0020,-3487.84,-0.82,0.000001,""
646,RustQQ98WMbUrgL5i7sL5fFdyPbmk1sSh1QQkXHZrWs,4,4,0.0905,0.0926,-0.0021,1379.22,0.08,0,"bluechip_owner"
647,ALQAKJ1irFUxZUEGdh6zCmz96coy74mG6wPVDjF9vW3i,0,1,0.0000,0.0021,-0.0021,-3544.10,-2.34,0,""
648,CoPyPPWdm8SirumaAEe8S68nSJpHYhguN2L5i2YGxLB,2,2,0.0716,0.0738,-0.0022,67.79,325.16,0,""
649,CAnAcWDpwPgLPuED5uR5ARxKp3kQksJ15srgb7387jSC,0,1,0.0000,0.0022,-0.0022,-3532.04,1.56,0.000001,""
650,4MfKakdGuPxNpgWo93SVH1wbwg2x3sZe1qsifquzdXxY,1,1,0.0993,0.1015,-0.0023,0.00,2.75,0,""
651,7KNJP4iMU2dn4qMkwgTReMZCFVGhJ8vM4oj8GMBYh6Kj,0,1,0.0000,0.0023,-0.0023,-5084.47,-1.93,0,"axiom"
652,FewgNKqBUHaitDydHzdxAqjfmj94xZt4G4dxjA4fyFPW,0,1,0.0000,0.0023,-0.0023,-3246.67,0.00,0,""
653,9ggCi5Fmfa6zLV8oY7cbLABAfZcY2hJfnQREwkTokWDH,1,1,0.1485,0.1509,-0.0024,0.00,0.15,0,""
654,BcB59Sjui66nR7EsqWrRptS6KPdqAArbJUiPZGupGSmo,0,1,0.0000,0.0024,-0.0024,-4744.75,-3.25,0,"photon"
655,HtHCrvQSUojWkCQgem7jLaWVKfD4KNU9moLJffgWuAge,4,4,0.1974,0.1998,-0.0025,1616.42,3.82,0,"paper_hands"
656,6nT29TaJR1QBGQT8Ahmw64miKFRq3Y78kvVcEGut8swk,0,1,0.0000,0.0025,-0.0025,-5553.35,-1.77,0,""
657,6ocRbmE1nSkhj23VBSBwg5jazwEkJLwf9k2KHRLzJotp,1,1,0.0148,0.0173,-0.0025,16336.69,1.85,0,""
658,13r4nzSZ487v6V72CMBS2eN2bGRNWjjhXiNerpWbcv3r,1,1,0.0058,0.0085,-0.0027,0.00,-1.32,0,""
659,FkdDHrM8j8psKbxuwjV1jBKCM2JGPygkj7WCX8sSCzNm,5,5,0.1092,0.1119,-0.0027,415.33,9.56,0,"sandwich_bot; bluechip_owner"
660,84zLuqHF2vfm64YmRED2obCDHwzcYCRDn1e5BEDbqMJX,0,1,0.0000,0.0028,-0.0028,-6177.89,127.36,0,""
661,HrTYt7FV9PoZQFV4tbmnJ3sgnXhtAg9nvkuLW3gRZ77G,0,1,0.0000,0.0028,-0.0028,-4363.58,17.11,0,"bundler"
662,CJ7uX8nxqnJkQSWA2XxP11bpcEgTaVoTcFRDJa6WFLm2,0,1,0.0000,0.0031,-0.0031,-6349.28,-4.51,0,"gmgn"
663,62My9hR9cD5snZXFpdM57swvdMjXx4XsWNrTbbSQUqz5,0,1,0.0000,0.0031,-0.0031,-4410.99,4.28,0,""
664,FTWAW1UwhdPDVHgCXC7cYNUdbSSwgscGShCJvJ9jPnMS,0,1,0.0000,0.0031,-0.0031,-5589.32,-5.58,0,""
665,8gBn9SwqQ3H3DQTMTKv96iBZQ3Fd9bs7BEKUqs4V3yv3,1,1,0.0005,0.0037,-0.0032,-6926.84,0.74,0,"paper_hands"
666,83VgQyZiFcb2mse9w9v2jRwfRRFTL3tehpfFMUXdQMdC,0,1,0.0000,0.0032,-0.0032,-5290.24,-1.85,0,""
667,12RvQtuJF9YCgHsqzTWHDs81VyvGCsxwLjEmV57X8uha,0,1,0.0000,0.0032,-0.0032,-3480.65,-3.15,0,""
668,7jwiFySmwQ5YAsgzABsC8byNh8DcWvC5pT7wM6JMqT4v,0,1,0.0000,0.0033,-0.0033,-4493.42,-20.25,0,""
669,9cZeenv87bnjDfqpgYjVZNPSpkjrAsv2ja3AasMdExTe,1,1,0.0859,0.0892,-0.0034,0.00,3.18,0,""
670,7fybwXdXvKwY2aCKmaK85dPUVGSPnS6fwHXbgEPWoP1y,3,3,0.1768,0.1802,-0.0034,2605.19,2.41,0,""
671,GgGap6tiUKhD8XeUZaHpVB3rerb3zKWNouWQJHozDujt,4,4,0.1285,0.1319,-0.0034,2280.91,8.83,0,"sandwich_bot; bluechip_owner"
672,GRJwgkcpADQN2mjBbeKNmUH8EEToRYn5NSRJvGqNBsJZ,2,2,0.0894,0.0929,-0.0035,0.00,1.73,0,""
673,G4K4AL1xcRXAiKFpdAJoipF2b8jC9rMFSzHnUxPcvBHa,1,1,0.0200,0.0235,-0.0035,62.99,24.00,0,"diamond_hands"
674,zWJ5aMqndkXZ2ry3g2SgFQAtu1cmXBLoCyzvBqKvUeq,1,1,0.1946,0.1981,-0.0035,0.00,37.34,0,"bundler; paper_hands"
675,5ArMg2dNY9uHkvC8RHrrriEJWL6pgvBPbyEsLYhBG5nG,1,1,0.0098,0.0134,-0.0036,0.00,0.31,0,""
676,4LeQ2gYL7rv4GBhAJu2kwetbQjbZ3cHPsEwJYwE3CGE4,6,6,0.1328,0.1364,-0.0037,0.00,28.10,0,"sandwich_bot; bluechip_owner"
677,3UNWZp8Aph81aHBSShLqV2Tvu5cmAPVyVcEsz6fvSffe,5,5,0.1306,0.1343,-0.0037,0.00,241.78,0,""
678,3RvuW1JeFV9gvcCx1FaGoga7uEomcw8gJCdTS5AiLXWD,2,2,0.1292,0.1329,-0.0037,4524.54,2.59,0,""
679,7cy13wSGgq1zmq8FFVEo5YAPpFLRuPsVKvNyrfJW76dH,0,1,0.0000,0.0038,-0.0038,-6167.35,-6.33,0,""
680,2gJjJxLPUVf1wSCmUTL15KH198q6jdN6PYTtd9CJUghn,1,1,0.0099,0.0137,-0.0038,0.00,0.32,0,""
681,A7L1hE6VCDfmRyiVrrPD225w1v9Rhrmt6j1n4EVmonVt,0,1,0.0000,0.0039,-0.0039,-8855.42,-6.84,0,""
682,7rbxsXchaL1Jz46BXbF88k1hBYoWHLaKo8YbofMndW46,2,2,0.0992,0.1031,-0.0039,0.00,6.74,0,"paper_hands"
683,GuM7SQR7BQnbVY9VFQBi61kNdTVqR5z538Eq86yJnzr2,0,1,0.0000,0.0039,-0.0039,-6131.77,-0.25,0,""
684,At2AiVHrmnf9er1mRL6i7VQigBdCLRvxdaqdEJe8Kkb6,0,1,0.0000,0.0040,-0.0040,-7164.95,-4.59,0,""
